ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""2065.647""","=""2.6e+07""","=""2.4e-02""",D,"=""13.585070""","=""19.587268""","=""3d5.(b 2D).4s""","=""1D""","=""2""","=""3d5.(b 2D).4p""","=""3F*""","=""3""",5,7,,"=""u44""","=""L11223""",
"=""2065.937""","=""3.0e+08""","=""1.9e-01""",C,"=""16.224221""","=""22.225576""","=""3d5.(2P).4s""","=""3P""","=""2""","=""3d5.(2P).4p""","=""3P*""","=""2""",5,5,,"=""u45""","=""L11223""",
"=""2065.9373""","=""2.9e+07""","=""1.5e-02""",D,"=""11.131770""","=""17.133123""","=""3d5.(a 2G).4s""","=""3G""","=""4""","=""3d5.(2H).4p""","=""3G*""","=""3""",9,7,,"=""u44""","=""L11223""",
"=""2066.146""","=""8.e+07""","=""8.e-02""",D+,"=""16.224830""","=""22.225576""","=""3d5.(2P).4s""","=""3P""","=""1""","=""3d5.(2P).4p""","=""3P*""","=""2""",3,5,,"=""u44""","=""L11223""",
"=""2067.9747""","=""1.6e+08""","=""1.20e-01""",C+,"=""11.147182""","=""17.142623""","=""3d5.(a 2G).4s""","=""3G""","=""5""","=""3d5.(2H).4p""","=""3H*""","=""6""",11,13,,"=""u45""","=""L11223""",
"=""2068.913""","=""4.8e+08""","=""3.1e-01""",C+,"=""5.083391""","=""11.076113""","=""3d5.(6S).4s""","=""5S""","=""2""","=""3d5.(6S).4p""","=""5P*""","=""2""",5,5,,"=""u44""","=""L11223""",
"=""2070.4787""","=""1.6e+07""","=""1.0e-02""",D,"=""10.898466""","=""16.886657""","=""3d5.(a 2F).4s""","=""1F""","=""3""","=""3d5.(a 2D).4p""","=""1F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""2071.214""","=""3.36e+08""","=""1.83e-01""",B,"=""10.343984""","=""16.330049""","=""3d5.(2I).4s""","=""1I""","=""6""","=""3d5.(2I).4p""","=""1H*""","=""5""",13,11,,"=""u44""","=""L11223""",
"=""2072.909""","=""1.3e+08""","=""1.4e-01""",D+,"=""16.668920""","=""22.650089""","=""3d5.(2P).4s""","=""1P""","=""1""","=""3d5.(2P).4p""","=""3D*""","=""2""",3,5,,"=""u45""","=""L11223""",
"=""2073.502""","=""6.e+06""","=""3.5e-03""",D,"=""16.668920""","=""22.648380""","=""3d5.(2P).4s""","=""1P""","=""1""","=""3d5.(2P).4p""","=""3D*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""2073.955""","=""5.0e-01""","=""""",D+,"=""0.115618""","=""6.093771""","=""3d6""","=""5D""","=""1""","=""3d6""","=""b 3P""","=""0""",3,1,M1,"=""u45""","=""""",
"=""2074.9010""","=""2.6e+07""","=""1.4e-02""",D,"=""11.147182""","=""17.122610""","=""3d5.(a 2G).4s""","=""3G""","=""5""","=""3d5.(2H).4p""","=""3G*""","=""4""",11,9,,"=""u44""","=""L11223""",
"=""2076.9937""","=""1.4e+07""","=""9.e-03""",D,"=""11.147182""","=""17.116589""","=""3d5.(a 2G).4s""","=""3G""","=""5""","=""3d5.(2H).4p""","=""3G*""","=""5""",11,11,,"=""u45""","=""L11223""",
"=""2077.5845""","=""4.2e+06""","=""2.1e-03""",D,"=""10.992945""","=""16.960654""","=""3d5.(2H).4s""","=""3H""","=""4""","=""3d5.(a 2F).4p""","=""3F*""","=""3""",9,7,,"=""T6105""","=""L11223""",
"=""2079.390""","=""8.e+06""","=""5.e-03""",D,"=""10.767674""","=""16.730201""","=""3d5.(a 2D).4s""","=""1D""","=""2""","=""3d5.(4F).4p""","=""5G*""","=""2""",5,5,,"=""T6105""","=""L11223""",
"=""2079.655""","=""4.7e+08""","=""4.2e-01""",C+,"=""5.083391""","=""11.045157""","=""3d5.(6S).4s""","=""5S""","=""2""","=""3d5.(6S).4p""","=""5P*""","=""3""",5,7,,"=""u44""","=""L11223""",
"=""2079.9586""","=""2.4e+07""","=""1.2e-02""",D,"=""11.578732""","=""17.539629""","=""3d5.(b 2F).4s""","=""3F""","=""4""","=""3d5.(4F).4p""","=""3D*""","=""3""",9,7,,"=""u44""","=""L11223""",
"=""2080.892""","=""8.e+07""","=""3.1e-02""",D,"=""11.581745""","=""17.539968""","=""3d5.(b 2F).4s""","=""3F""","=""2""","=""3d5.(4F).4p""","=""3D*""","=""1""",5,3,,"=""u45""","=""L11223""",
"=""2083.0456""","=""4.4e+07""","=""2.0e-02""",D,"=""11.579200""","=""17.531264""","=""3d5.(b 2F).4s""","=""3F""","=""3""","=""3d5.(4F).4p""","=""3D*""","=""2""",7,5,,"=""u44""","=""L11223""",
"=""2083.4579""","=""1.1e+07""","=""7.e-03""",D,"=""12.031611""","=""17.982497""","=""3d5.(b 2F).4s""","=""1F""","=""3""","=""3d5.(a 2G).4p""","=""1F*""","=""3""",7,7,,"=""T6105""","=""L11223""",
"=""2083.782""","=""1.4e+07""","=""1.1e-02""",D,"=""14.623957""","=""20.573917""","=""3d5.(b 2G).4s""","=""1G""","=""4""","=""3d5.(b 2G).4p""","=""3H*""","=""5""",9,11,,"=""T6105""","=""L11223""",
"=""2084.2104""","=""1.5e+08""","=""1.18e-01""",C,"=""11.131770""","=""17.080507""","=""3d5.(a 2G).4s""","=""3G""","=""4""","=""3d5.(2H).4p""","=""3H*""","=""5""",9,11,,"=""u45""","=""L11223""",
"=""2084.681""","=""2.1e+08""","=""8.e-02""",D+,"=""16.224221""","=""22.171617""","=""3d5.(2P).4s""","=""3P""","=""2""","=""3d5.(2P).4p""","=""3P*""","=""1""",5,3,,"=""u45""","=""L11223""",
"=""2084.894""","=""8.e+07""","=""5.3e-02""",D+,"=""16.224830""","=""22.171617""","=""3d5.(2P).4s""","=""3P""","=""1""","=""3d5.(2P).4p""","=""3P*""","=""1""",3,3,,"=""T6105""","=""L11223""",
"=""2085.0296""","=""4.1e+08""","=""3.5e-01""",C+,"=""8.768839""","=""14.715239""","=""3d5.(4G).4s""","=""3G""","=""3""","=""3d5.(4G).4p""","=""3H*""","=""4""",7,9,,"=""T8525""","=""L11223""",
"=""2085.1887""","=""2.0e+07""","=""1.3e-02""",D,"=""8.769293""","=""14.715239""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(4G).4p""","=""3H*""","=""4""",9,9,,"=""u44""","=""L11223""",
"=""2085.199""","=""1.1e+08""","=""2.1e-01""",D+,"=""16.22570""","=""22.171617""","=""3d5.(2P).4s""","=""3P""","=""0""","=""3d5.(2P).4p""","=""3P*""","=""1""",1,3,,"=""T6105""","=""L11223""",
"=""2086.5100""","=""1.0e+08""","=""8.7e-02""",D+,"=""12.031611""","=""17.973792""","=""3d5.(b 2F).4s""","=""1F""","=""3""","=""3d5.(b 2F).4p""","=""3F*""","=""4""",7,9,,"=""u45""","=""L11223""",
"=""2087.8095""","=""3.7e+08""","=""2.4e-01""",C+,"=""9.541454""","=""15.479937""","=""3d5.(4D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""3D*""","=""3""",7,7,,"=""u45""","=""L11223""",
"=""2088.580""","=""3.0e+08""","=""2.0e-01""",D+,"=""9.556164""","=""15.492457""","=""3d5.(4D).4s""","=""3D""","=""1""","=""3d5.(4D).4p""","=""3D*""","=""1""",3,3,,"=""u45""","=""L11223""",
"=""2089.3000""","=""1.8e+07""","=""1.2e-02""",D,"=""8.764989""","=""14.699234""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(4G).4p""","=""3H*""","=""5""",11,11,,"=""u45""","=""L11223""",
"=""2090.807""","=""7.e+07""","=""8.e-02""",D+,"=""9.556164""","=""15.486133""","=""3d5.(4D).4s""","=""3D""","=""1""","=""3d5.(4D).4p""","=""3D*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""2090.8167""","=""4.1e+08""","=""3.3e-01""",C+,"=""8.769293""","=""14.699234""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(4G).4p""","=""3H*""","=""5""",9,11,,"=""T8525""","=""L11223""",
"=""2090.9203""","=""7.3e+07""","=""4.8e-02""",D+,"=""8.641223""","=""14.570870""","=""3d5.(4D).4s""","=""5D""","=""4""","=""3d5.(4P).4p""","=""5D*""","=""4""",9,9,,"=""u45""","=""L11223""",
"=""2091.988""","=""2.5e+08""","=""1.7e-01""",C,"=""9.559511""","=""15.486133""","=""3d5.(4D).4s""","=""3D""","=""2""","=""3d5.(4D).4p""","=""3D*""","=""2""",5,5,,"=""u45""","=""L11223""",
"=""2092.1439""","=""2.1e+07""","=""2.3e-02""",D,"=""10.370938""","=""16.297118""","=""3d5.(4F).4s""","=""5F""","=""1""","=""3d5.(a 2D).4p""","=""1D*""","=""2""",3,5,,"=""T6105""","=""L11223""",
"=""2092.336""","=""3.8e+08""","=""8.e-02""",D+,"=""16.224830""","=""22.150464""","=""3d5.(2P).4s""","=""3P""","=""1""","=""3d5.(2P).4p""","=""3P*""","=""0""",3,1,,"=""u44""","=""L11223""",
"=""2093.6191""","=""2.1e+08""","=""1.9e-01""",C,"=""11.211120""","=""17.133123""","=""3d5.(4F).4s""","=""3F""","=""2""","=""3d5.(2H).4p""","=""3G*""","=""3""",5,7,,"=""u45""","=""L11223""",
"=""2096.0015""","=""7.e+06""","=""6.e-03""",D,"=""10.460565""","=""16.375838""","=""3d5.(a 2F).4s""","=""3F""","=""2""","=""3d5.(a 2D).4p""","=""3F*""","=""3""",5,7,,"=""T6105""","=""L11223""",
"=""2096.3543""","=""2.7e+07""","=""2.5e-02""",D,"=""10.767674""","=""16.681951""","=""3d5.(a 2D).4s""","=""1D""","=""2""","=""3d5.(a 2F).4p""","=""3G*""","=""3""",5,7,,"=""u44""","=""L11223""",
"=""2097.1026""","=""2.5e+07""","=""2.1e-02""",D+,"=""8.658703""","=""14.570870""","=""3d5.(4D).4s""","=""5D""","=""3""","=""3d5.(4P).4p""","=""5D*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""2098.160""","=""4.75e+08""","=""3.70e-01""",B,"=""8.764989""","=""14.674175""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(4G).4p""","=""3H*""","=""6""",11,13,,"=""u45""","=""L11223""",
"=""2098.3708""","=""4.19e+08""","=""2.26e-01""",B,"=""8.764989""","=""14.673582""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(4G).4p""","=""3F*""","=""4""",11,9,,"=""u45""","=""L11223""",
"=""2098.5333""","=""2.3e+07""","=""2.0e-02""",D,"=""10.898466""","=""16.806602""","=""3d5.(a 2F).4s""","=""1F""","=""3""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""2099.4929""","=""1.6e+07""","=""1.0e-02""",D,"=""11.217174""","=""17.122610""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(2H).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""2100.2138""","=""1.5e+07""","=""1.0e-02""",D,"=""11.578732""","=""17.482140""","=""3d5.(b 2F).4s""","=""3F""","=""4""","=""3d5.(a 2G).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L11223""",
"=""2100.3805""","=""2.6e+06""","=""2.2e-03""",D,"=""11.579200""","=""17.482140""","=""3d5.(b 2F).4s""","=""3F""","=""3""","=""3d5.(a 2G).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L11223""",
"=""2105.6949""","=""7.6e+07""","=""5.1e-02""",D+,"=""11.594098""","=""17.482140""","=""3d5.(a 2G).4s""","=""1G""","=""4""","=""3d5.(a 2G).4p""","=""3F*""","=""4""",9,9,,"=""u45""","=""L3495""",
"=""2107.025""","=""3.6e+07""","=""1.7e-02""",D,"=""12.031611""","=""17.915937""","=""3d5.(b 2F).4s""","=""1F""","=""3""","=""3d5.(b 2F).4p""","=""3F*""","=""2""",7,5,,"=""T6105""","=""L3495""",
"=""2108.0040""","=""4.4e+08""","=""2.1e-01""",C+,"=""8.768839""","=""14.650432""","=""3d5.(4G).4s""","=""3G""","=""3""","=""3d5.(4G).4p""","=""3F*""","=""2""",7,5,,"=""u45""","=""L3495""",
"=""2109.3504""","=""3.7e+07""","=""2.5e-02""",D,"=""10.498000""","=""16.375838""","=""3d5.(a 2F).4s""","=""3F""","=""3""","=""3d5.(a 2D).4p""","=""3F*""","=""3""",7,7,,"=""u44""","=""L3495""",
"=""2112.477""","=""3.2e+06""","=""2.2e-03""",D,"=""11.581745""","=""17.450883""","=""3d5.(b 2F).4s""","=""3F""","=""2""","=""3d5.(a 2G).4p""","=""3F*""","=""2""",5,5,,"=""T6105""","=""L3495""",
"=""2112.957""","=""1.3e+06""","=""8.e-04""",D,"=""10.343984""","=""16.211791""","=""3d5.(2I).4s""","=""1I""","=""6""","=""3d5.(2I).4p""","=""3I*""","=""6""",13,13,,"=""T6105""","=""L3495""",
"=""2114.0196""","=""5.2e+07""","=""2.8e-02""",D+,"=""11.471505""","=""17.336361""","=""3d5.(2H).4s""","=""1H""","=""5""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",11,9,,"=""u45""","=""L3495""",
"=""2114.5686""","=""7.e+06""","=""6.e-03""",D,"=""11.217174""","=""17.080507""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(2H).4p""","=""3H*""","=""5""",9,11,,"=""T6105""","=""L3495""",
"=""2114.5789""","=""1.4e+08""","=""1.2e-01""",C,"=""12.031611""","=""17.894916""","=""3d5.(b 2F).4s""","=""1F""","=""3""","=""3d5.(b 2F).4p""","=""1G*""","=""4""",7,9,,"=""u45""","=""L3495""",
"=""2117.268""","=""3.6e+07""","=""3.4e-02""",D+,"=""8.658827""","=""14.514684""","=""3d5.(4D).4s""","=""5D""","=""2""","=""3d5.(4P).4p""","=""5D*""","=""3""",5,7,,"=""T6105""","=""L3495""",
"=""2119.2417""","=""3.5e+07""","=""3.9e-02""",D,"=""8.652674""","=""14.503078""","=""3d5.(4D).4s""","=""5D""","=""1""","=""3d5.(4P).4p""","=""5S*""","=""2""",3,5,,"=""u45""","=""L3495""",
"=""2120.920""","=""1.0e+07""","=""7.e-03""",D,"=""8.652674""","=""14.498447""","=""3d5.(4D).4s""","=""5D""","=""1""","=""3d5.(4G).4p""","=""5F*""","=""1""",3,3,,"=""T6105""","=""L3495""",
"=""2124.2711""","=""7.e+07""","=""4.7e-02""",D+,"=""10.460565""","=""16.297118""","=""3d5.(a 2F).4s""","=""3F""","=""2""","=""3d5.(a 2D).4p""","=""1D*""","=""2""",5,5,,"=""u44""","=""L3495""",
"=""2124.9202""","=""2.8e+06""","=""1.9e-03""",D,"=""11.579200""","=""17.413970""","=""3d5.(b 2F).4s""","=""3F""","=""3""","=""3d5.(a 2F).4p""","=""1F*""","=""3""",7,7,,"=""T6105""","=""L3495""",
"=""2125.647""","=""2.4e+06""","=""2.1e-03""",D,"=""12.031611""","=""17.864385""","=""3d5.(b 2F).4s""","=""1F""","=""3""","=""3d5.(a 2G).4p""","=""3G*""","=""4""",7,9,,"=""T6105""","=""L3495""",
"=""2129.9132""","=""2.0e+06""","=""1.0e-03""",D,"=""11.217174""","=""17.038266""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(4F).4p""","=""5D*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2130.3597""","=""2.4e+07""","=""1.2e-02""",D,"=""11.594098""","=""17.413970""","=""3d5.(a 2G).4s""","=""1G""","=""4""","=""3d5.(a 2F).4p""","=""1F*""","=""3""",9,7,,"=""u45""","=""L3495""",
"=""2131.5099""","=""2.5e+06""","=""2.2e-03""",D,"=""11.121102""","=""16.937833""","=""3d5.(a 2G).4s""","=""3G""","=""3""","=""3d5.(a 2F).4p""","=""3F*""","=""4""",7,9,,"=""T6105""","=""L3495""",
"=""2132.6368""","=""2.6e+06""","=""1.8e-03""",D,"=""10.992945""","=""16.806602""","=""3d5.(2H).4s""","=""3H""","=""4""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L3495""",
"=""2135.540""","=""5.7e+07""","=""3.3e-02""",D+,"=""10.343984""","=""16.149738""","=""3d5.(2I).4s""","=""1I""","=""6""","=""3d5.(2I).4p""","=""3I*""","=""5""",13,11,,"=""u45""","=""L3495""",
"=""2136.198""","=""3.2e+06""","=""1.9e-03""",D,"=""11.025083""","=""16.829048""","=""3d5.(2H).4s""","=""3H""","=""6""","=""3d5.(4F).4p""","=""5G*""","=""5""",13,11,,"=""T6105""","=""L3495""",
"=""2137.6931""","=""4.3e+06""","=""2.3e-03""",D,"=""8.641223""","=""14.441129""","=""3d5.(4D).4s""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2138.057""","=""2.3e+07""","=""1.5e-02""",D,"=""8.641223""","=""14.440141""","=""3d5.(4D).4s""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""4""",9,9,,"=""u44""","=""L3495""",
"=""2140.1489""","=""2.2e+06""","=""2.0e-03""",D,"=""11.218609""","=""17.011859""","=""3d5.(4F).4s""","=""3F""","=""3""","=""3d5.(4F).4p""","=""5D*""","=""4""",7,9,,"=""T6105""","=""L3495""",
"=""2144.1554""","=""3.6e+07""","=""2.5e-02""",D,"=""8.658703""","=""14.441129""","=""3d5.(4D).4s""","=""5D""","=""3""","=""3d5.(4G).4p""","=""5F*""","=""3""",7,7,,"=""u44""","=""L3495""",
"=""2144.437""","=""3.9e+06""","=""8.e-03""",D,"=""8.647644""","=""14.429311""","=""3d5.(4D).4s""","=""5D""","=""0""","=""3d5.(4P).4p""","=""5D*""","=""1""",1,3,,"=""T6105""","=""L3495""",
"=""2144.920""","=""3.0e+06""","=""2.1e-03""",D,"=""10.996761""","=""16.777125""","=""3d5.(2H).4s""","=""3H""","=""5""","=""3d5.(a 2F).4p""","=""3G*""","=""5""",11,11,,"=""T6105""","=""L3495""",
"=""2144.934""","=""2.3e+06""","=""2.6e-03""",D,"=""9.556164""","=""15.336492""","=""3d5.(4D).4s""","=""3D""","=""1""","=""3d5.(4D).4p""","=""5P*""","=""2""",3,5,,"=""T6105""","=""L3495""",
"=""2144.970""","=""2.1e+07""","=""1.8e-02""",D,"=""8.641223""","=""14.421451""","=""3d5.(4D).4s""","=""5D""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""5""",9,11,,"=""u44""","=""L3495""",
"=""2146.726""","=""1.4e+07""","=""7.e-03""",D,"=""8.658703""","=""14.434206""","=""3d5.(4D).4s""","=""5D""","=""3""","=""3d5.(4P).4p""","=""5D*""","=""2""",7,5,,"=""T6105""","=""L3495""",
"=""2146.772""","=""2.9e+07""","=""2.0e-02""",D,"=""8.658827""","=""14.434206""","=""3d5.(4D).4s""","=""5D""","=""2""","=""3d5.(4P).4p""","=""5D*""","=""2""",5,5,,"=""u45""","=""L3495""",
"=""2147.005""","=""4.5e+07""","=""1.0e-02""",D,"=""8.652674""","=""14.427425""","=""3d5.(4D).4s""","=""5D""","=""1""","=""3d5.(4P).4p""","=""5D*""","=""0""",3,1,,"=""T6105""","=""L3495""",
"=""2148.9396""","=""1.3e+07""","=""6.e-03""",D,"=""10.214200""","=""15.983753""","=""3d5.(a 2D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""3P*""","=""2""",7,5,,"=""T6105""","=""L3495""",
"=""2152.4656""","=""2.2e+08""","=""2.0e-01""",C+,"=""10.898466""","=""16.658568""","=""3d5.(a 2F).4s""","=""1F""","=""3""","=""3d5.(a 2F).4p""","=""1G*""","=""4""",7,9,,"=""u45""","=""L3495""",
"=""2154.006""","=""1.3e+06""","=""9.e-04""",D,"=""10.343984""","=""16.099966""","=""3d5.(2I).4s""","=""1I""","=""6""","=""3d5.(2I).4p""","=""3K*""","=""6""",13,13,,"=""T6105""","=""L3495""",
"=""2155.108""","=""1.6e+06""","=""1.3e-03""",D,"=""11.131770""","=""16.884808""","=""3d5.(a 2G).4s""","=""3G""","=""4""","=""3d5.(4F).4p""","=""5F*""","=""5""",9,11,,"=""T6105""","=""L3495""",
"=""2156.232""","=""6.5e+00""","=""""",D+,"=""3.809472""","=""9.559511""","=""3d6""","=""3D""","=""1""","=""3d5.(4D).4s""","=""3D""","=""2""",3,5,E2,"=""u45""","=""""",
"=""2156.5658""","=""6.e+06""","=""4.2e-03""",D,"=""11.211120""","=""16.960270""","=""3d5.(4F).4s""","=""3F""","=""2""","=""3d5.(a 2F).4p""","=""3F*""","=""2""",5,5,,"=""T6105""","=""L3495""",
"=""2156.8723""","=""1.6e+07""","=""8.e-03""",D,"=""10.898466""","=""16.646799""","=""3d5.(a 2F).4s""","=""1F""","=""3""","=""3d5.(a 2D).4p""","=""3P*""","=""2""",7,5,,"=""T6105""","=""L3495""",
"=""2157.047""","=""1.5e+01""","=""""",D+,"=""3.808296""","=""9.556164""","=""3d6""","=""3D""","=""2""","=""3d5.(4D).4s""","=""3D""","=""1""",5,3,E2,"=""u45""","=""""",
"=""2157.488""","=""5.8e+00""","=""""",D+,"=""3.809472""","=""9.556164""","=""3d6""","=""3D""","=""1""","=""3d5.(4D).4s""","=""3D""","=""1""",3,3,E2,"=""u45""","=""""",
"=""2158.6947""","=""3.4e+06""","=""1.8e-03""",D,"=""11.217174""","=""16.960654""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(a 2F).4p""","=""3F*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2159.1524""","=""9.e+07""","=""6.5e-02""",D+,"=""11.594098""","=""17.336361""","=""3d5.(a 2G).4s""","=""1G""","=""4""","=""3d5.(a 2G).4p""","=""1G*""","=""4""",9,9,,"=""u45""","=""L3495""",
"=""2159.3785""","=""4.0e+06""","=""2.0e-03""",D,"=""11.218609""","=""16.960270""","=""3d5.(4F).4s""","=""3F""","=""3""","=""3d5.(a 2F).4p""","=""3F*""","=""2""",7,5,,"=""T6105""","=""L3495""",
"=""2161.354""","=""7.e+06""","=""6.e-03""",D,"=""11.581745""","=""17.318159""","=""3d5.(b 2F).4s""","=""3F""","=""2""","=""3d5.(4F).4p""","=""3G*""","=""3""",5,7,,"=""T6105""","=""L3495""",
"=""2162.397""","=""1.2e+01""","=""""",D+,"=""3.825866""","=""9.559511""","=""3d6""","=""3D""","=""3""","=""3d5.(4D).4s""","=""3D""","=""2""",7,5,E2,"=""u45""","=""""",
"=""2162.581""","=""6.8e+00""","=""""",D+,"=""3.808296""","=""9.541454""","=""3d6""","=""3D""","=""2""","=""3d5.(4D).4s""","=""3D""","=""3""",5,7,E2,"=""u45""","=""""",
"=""2162.9731""","=""5.e+06""","=""4.4e-03""",D,"=""11.579200""","=""17.311320""","=""3d5.(b 2F).4s""","=""3F""","=""3""","=""3d5.(4F).4p""","=""3G*""","=""4""",7,9,,"=""T6105""","=""L3495""",
"=""2164.7557""","=""8.e+06""","=""3.5e-03""",D,"=""10.217680""","=""15.945080""","=""3d5.(a 2D).4s""","=""3D""","=""2""","=""3d5.(4D).4p""","=""3P*""","=""1""",5,3,,"=""T6105""","=""L3495""",
"=""2165.112""","=""1.05e+00""","=""""",C,"=""3.825866""","=""9.552322""","=""3d6""","=""3D""","=""3""","=""3d6""","=""b 1D""","=""2""",7,5,M1+E2,"=""u45""","=""""",
"=""2166.0184""","=""3.4e+06""","=""1.8e-03""",D,"=""11.594098""","=""17.318159""","=""3d5.(a 2G).4s""","=""1G""","=""4""","=""3d5.(4F).4p""","=""3G*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2166.449""","=""1.2e+01""","=""""",D+,"=""3.829400""","=""9.552322""","=""3d6""","=""a 1G""","=""4""","=""3d6""","=""b 1D""","=""2""",9,5,E2,"=""u45""","=""""",
"=""2167.3061""","=""4.0e+06""","=""2.8e-03""",D,"=""11.217174""","=""16.937833""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(a 2F).4p""","=""3F*""","=""4""",9,9,,"=""T6105""","=""L3495""",
"=""2167.507""","=""1.9e+01""","=""""",C,"=""3.044858""","=""8.764989""","=""3d6""","=""3G""","=""5""","=""3d5.(4G).4s""","=""3G""","=""5""",11,11,E2,"=""u45""","=""""",
"=""2169.229""","=""1.7e+01""","=""""",C,"=""3.825866""","=""9.541454""","=""3d6""","=""3D""","=""3""","=""3d5.(4D).4s""","=""3D""","=""3""",7,7,E2,"=""u45""","=""""",
"=""2174.516""","=""6.e+06""","=""6.e-03""",D,"=""9.541454""","=""15.243146""","=""3d5.(4D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""5D*""","=""4""",7,9,,"=""T6105""","=""L3495""",
"=""2175.3488""","=""2.4e+08""","=""1.7e-01""",C,"=""9.141113""","=""14.840622""","=""3d5.(4P).4s""","=""3P""","=""2""","=""3d5.(4P).4p""","=""3P*""","=""2""",5,5,,"=""u45""","=""L3495""",
"=""2179.3648""","=""2.6e+06""","=""1.4e-03""",D,"=""10.992945""","=""16.681951""","=""3d5.(2H).4s""","=""3H""","=""4""","=""3d5.(a 2F).4p""","=""3G*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2179.948""","=""2.2e+06""","=""1.6e-03""",D,"=""9.541454""","=""15.228939""","=""3d5.(4D).4s""","=""3D""","=""3""","=""3d5.(4D).4p""","=""5D*""","=""3""",7,7,,"=""T6105""","=""L3495""",
"=""2183.978""","=""1.2e+01""","=""""",C,"=""3.092305""","=""8.769293""","=""3d6""","=""3G""","=""4""","=""3d5.(4G).4s""","=""3G""","=""4""",9,9,E2,"=""u45""","=""""",
"=""2184.8081""","=""3.1e+06""","=""2.2e-03""",D,"=""11.131770""","=""16.806602""","=""3d5.(a 2G).4s""","=""3G""","=""4""","=""3d5.(a 2F).4p""","=""3G*""","=""4""",9,9,,"=""T6105""","=""L3495""",
"=""2185.636""","=""4.1e+00""","=""""",D+,"=""3.092305""","=""8.764989""","=""3d6""","=""3G""","=""4""","=""3d5.(4G).4s""","=""3G""","=""5""",9,11,E2,"=""u45""","=""""",
"=""2185.9624""","=""4.2e+06""","=""2.3e-03""",D,"=""8.769293""","=""14.441129""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""3""",9,7,,"=""T6105""","=""L3495""",
"=""2186.239""","=""1.4e+06""","=""1.2e-03""",D,"=""11.471505""","=""17.142623""","=""3d5.(2H).4s""","=""1H""","=""5""","=""3d5.(2H).4p""","=""3H*""","=""6""",11,13,,"=""T6105""","=""L3495""",
"=""2186.343""","=""2.1e+06""","=""1.5e-03""",D,"=""8.769293""","=""14.440141""","=""3d5.(4G).4s""","=""3G""","=""4""","=""3d5.(4G).4p""","=""5F*""","=""4""",9,9,,"=""T6105""","=""L3495""",
"=""2187.583""","=""6.e+06""","=""5.e-03""",D,"=""11.217174""","=""16.884808""","=""3d5.(4F).4s""","=""3F""","=""4""","=""3d5.(4F).4p""","=""5F*""","=""5""",9,11,,"=""T6105""","=""L3495""",
"=""2191.903""","=""2.8e+06""","=""2.0e-03""",D,"=""8.764989""","=""14.421451""","=""3d5.(4G).4s""","=""3G""","=""5""","=""3d5.(4G).4p""","=""5F*""","=""5""",11,11,,"=""T6105""","=""L3495""",
"=""2193.608""","=""3.9e+00""","=""""",D+,"=""3.117226""","=""8.769293""","=""3d6""","=""3G""","=""3""","=""3d5.(4G).4s""","=""3G""","=""4""",7,9,E2,"=""u45""","=""""",
"=""2193.784""","=""1.2e+01""","=""""",C,"=""3.117226""","=""8.768839""","=""3d6""","=""3G""","=""3""","=""3d5.(4G).4s""","=""3G""","=""3""",7,7,E2,"=""u45""","=""""",
