ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""1026.153""","=""2.8e+09""","=""5.6e-01""",C,"=""35.394271""","=""47.47670""","=""3d3.(2P).4p""","=""3D*""","=""3""","=""3d3.(2P).4d""","=""3F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1026.155""","=""1.6e+08""","=""1.5e-02""",D,"=""35.016019""","=""47.09842""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1026.364""","=""1.3e+09""","=""2.8e-01""",D+,"=""35.324464""","=""47.40440""","=""3d3.(2P).4p""","=""3D*""","=""2""","=""3d3.(2P).4d""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1026.444""","=""5.e+07""","=""5.e-03""",E,"=""33.133599""","=""45.21260""","=""3d3.(4F).4p""","=""3F*""","=""3""","=""3d3.(4F).4d""","=""3P""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""1027.5814""","=""5.e+08""","=""7.e-02""",D,"=""34.761070""","=""46.826703""","=""3d3.(2G).4p""","=""3F*""","=""4""","=""3d3.(4P).4d""","=""3D""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""1027.7115""","=""1.8e+08""","=""2.8e-02""",D,"=""35.016019""","=""47.08012""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1027.930""","=""1.7e+08""","=""3.1e-02""",D,"=""35.728157""","=""47.78970""","=""3d3.(2H).4p""","=""3I*""","=""6""","=""3d3.(2H).4d""","=""3I""","=""7""",13,15,,"=""T9277""","=""L11803""",
"=""1028.071""","=""1.2e+09""","=""1.2e-01""",D,"=""35.038531""","=""47.09842""","=""3d3.(2P).4p""","=""1D*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1028.317""","=""6.e+08""","=""1.3e-01""",D,"=""35.478647""","=""47.53565""","=""3d3.(2D2).4p""","=""3F*""","=""2""","=""3d3.(4P).4d""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1028.651""","=""1.1e+08""","=""1.8e-02""",D,"=""33.133599""","=""45.18669""","=""3d3.(4F).4p""","=""3F*""","=""3""","=""3d3.(4F).4d""","=""3G""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1028.8638""","=""2.0e+08""","=""4.4e-02""",D,"=""35.324464""","=""47.375058""","=""3d3.(2P).4p""","=""3D*""","=""2""","=""3d3.(2G).4d""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1028.8678""","=""1.7e+08""","=""3.7e-02""",D,"=""35.016019""","=""47.06657""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1029.1325""","=""8.e+07""","=""1.7e-02""",D,"=""36.108077""","=""48.155525""","=""3d3.(2D2).4p""","=""1F*""","=""3""","=""3d3.(2D2).4d""","=""3F""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1029.6328""","=""1.3e+09""","=""2.1e-01""",D+,"=""35.038531""","=""47.08012""","=""3d3.(2P).4p""","=""1D*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1029.8305""","=""4.e+07""","=""6.e-03""",E,"=""35.899129""","=""47.938411""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2D2).4d""","=""3G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1030.150""","=""6.e+07""","=""1.3e-02""",D,"=""32.230310""","=""44.26586""","=""3d3.(4F).4p""","=""5F*""","=""3""","=""3d3.(4F).4d""","=""5H""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1030.1562""","=""1.2e+09""","=""2.3e-01""",D+,"=""34.968218""","=""47.003694""","=""3d3.(2G).4p""","=""1G*""","=""4""","=""3d3.(2G).4d""","=""3G""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1030.382""","=""1.7e+09""","=""2.7e-01""",C,"=""35.728157""","=""47.76099""","=""3d3.(2H).4p""","=""3I*""","=""6""","=""3d3.(2H).4d""","=""3I""","=""6""",13,13,,"=""T9277""","=""L11803""",
"=""1030.7934""","=""1.5e+09""","=""3.3e-01""",D+,"=""35.038531""","=""47.06657""","=""3d3.(2P).4p""","=""1D*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1032.5150""","=""7.e+07""","=""1.2e-02""",D,"=""34.818723""","=""46.826703""","=""3d3.(2G).4p""","=""3F*""","=""3""","=""3d3.(4P).4d""","=""3D""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1032.638""","=""1.0e+08""","=""1.9e-02""",D,"=""32.366324""","=""44.37288""","=""3d3.(4F).4p""","=""5F*""","=""5""","=""3d3.(4F).4d""","=""5H""","=""6""",11,13,,"=""T9277""","=""L11803""",
"=""1032.975""","=""1.0e+08""","=""2.0e-02""",D,"=""32.300505""","=""44.30314""","=""3d3.(4F).4p""","=""5F*""","=""4""","=""3d3.(4F).4d""","=""5H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1033.544""","=""8.e+08""","=""8.e-02""",D,"=""34.782474""","=""46.77849""","=""3d3.(2G).4p""","=""3F*""","=""2""","=""3d3.(4P).4d""","=""3D""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1033.7359""","=""5.e+07""","=""1.1e-02""",D,"=""35.944612""","=""47.938411""","=""3d3.(2D2).4p""","=""3D*""","=""3""","=""3d3.(2D2).4d""","=""3G""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1034.066""","=""7.e+08""","=""8.e-02""",D,"=""34.818723""","=""46.80870""","=""3d3.(2G).4p""","=""3F*""","=""3""","=""3d3.(4P).4d""","=""3D""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""1034.4517""","=""1.1e+08""","=""1.3e-02""",D,"=""32.382159""","=""44.367659""","=""3d3.(4F).4p""","=""3D*""","=""3""","=""3d3.(4F).4d""","=""5P""","=""2""",7,5,,"=""T9277""","=""L11803""",
"=""1034.9810""","=""2.5e+08""","=""5.e-02""",D,"=""34.968218""","=""46.94759""","=""3d3.(2G).4p""","=""1G*""","=""4""","=""3d3.(2G).4d""","=""1H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1035.069""","=""8.e+07""","=""1.3e-02""",E,"=""36.108077""","=""48.08643""","=""3d3.(2D2).4p""","=""1F*""","=""3""","=""3d3.(2D2).4d""","=""3F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1035.858""","=""7.7e+08""","=""1.7e-01""",D+,"=""35.566423""","=""47.53565""","=""3d3.(4P).4p""","=""3D*""","=""2""","=""3d3.(4P).4d""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1036.194""","=""1.0e+07""","=""1.5e-03""",E,"=""32.300505""","=""44.26586""","=""3d3.(4F).4p""","=""5F*""","=""4""","=""3d3.(4F).4d""","=""5H""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1037.2544""","=""6.e+07""","=""1.4e-02""",D,"=""35.016019""","=""46.969132""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(2G).4d""","=""3G""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1038.447""","=""6.e+07""","=""1.0e-02""",E,"=""35.478647""","=""47.418029""","=""3d3.(2D2).4p""","=""3F*""","=""2""","=""3d3.(2G).4d""","=""3F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1038.656""","=""1.76e+09""","=""2.8e-01""",C+,"=""35.85271""","=""47.78970""","=""3d3.(2H).4p""","=""3I*""","=""7""","=""3d3.(2H).4d""","=""3I""","=""7""",15,15,,"=""T9277""","=""L11803""",
"=""1038.8507""","=""1.1e+09""","=""1.7e-01""",D+,"=""35.034386""","=""46.969132""","=""3d3.(2G).4p""","=""1F*""","=""3""","=""3d3.(2G).4d""","=""3G""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1039.0820""","=""9.1e+08""","=""1.5e-01""",D+,"=""35.071604""","=""47.003694""","=""3d3.(2G).4p""","=""1H*""","=""5""","=""3d3.(2G).4d""","=""3G""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1039.5894""","=""1.1e+08""","=""2.4e-02""",D,"=""35.034386""","=""46.960652""","=""3d3.(2G).4p""","=""1F*""","=""3""","=""3d3.(2G).4d""","=""3G""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1039.628""","=""9.e+08""","=""9.e-02""",D,"=""35.172599""","=""47.09842""","=""3d3.(2D2).4p""","=""3P*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1039.963""","=""6.3e-01""","=""""",D+,"=""3.09623""","=""15.01822""","=""3d4""","=""3P2""","=""1""","=""3d4""","=""1S1""","=""0""",3,1,M1,"=""T9277""","=""""",
"=""1040.4399""","=""4.6e+07""","=""6.e-03""",D,"=""36.239008""","=""48.155525""","=""3d3.(2H).4p""","=""3G*""","=""5""","=""3d3.(2D2).4d""","=""3F""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""1041.055""","=""1.2e+07""","=""3.e-03""",E,"=""32.286922""","=""44.19640""","=""3d3.(4F).4p""","=""3D*""","=""2""","=""3d3.(4F).4d""","=""5H""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1041.160""","=""2.2e+07""","=""3.e-03""",E,"=""35.85271""","=""47.76099""","=""3d3.(2H).4p""","=""3I*""","=""7""","=""3d3.(2H).4d""","=""3I""","=""6""",15,13,,"=""T9277""","=""L11803""",
"=""1041.2256""","=""8.e+08""","=""1.4e-01""",D,"=""35.172599""","=""47.08012""","=""3d3.(2D2).4p""","=""3P*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1041.3938""","=""1.0e+09""","=""1.6e-01""",D+,"=""35.944612""","=""47.85021""","=""3d3.(2D2).4p""","=""3D*""","=""3""","=""3d3.(2P).4d""","=""3D""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1041.662""","=""1.4e+08""","=""2.7e-02""",D,"=""36.248718""","=""48.15126""","=""3d3.(2H).4p""","=""1I*""","=""6""","=""3d3.(2H).4d""","=""3K""","=""7""",13,15,,"=""T9277""","=""L11803""",
"=""1042.1984""","=""1.5e+08""","=""3.5e-02""",D,"=""35.478647""","=""47.375058""","=""3d3.(2D2).4p""","=""3F*""","=""2""","=""3d3.(2G).4d""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1042.252""","=""4.7e+07""","=""9.e-03""",D,"=""35.309521""","=""47.20532""","=""3d3.(2H).4p""","=""3H*""","=""5""","=""3d3.(2G).4d""","=""3H""","=""6""",11,13,,"=""T9277""","=""L11803""",
"=""1042.4124""","=""7.6e+08""","=""1.7e-01""",D+,"=""35.172599""","=""47.06657""","=""3d3.(2D2).4p""","=""3P*""","=""2""","=""3d3.(4P).4d""","=""5P""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1042.631""","=""1.1e+08""","=""1.7e-02""",D,"=""35.512932""","=""47.40440""","=""3d3.(4P).4p""","=""3D*""","=""3""","=""3d3.(2P).4d""","=""3F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1043.6133""","=""7.5e+08""","=""1.5e-01""",D+,"=""35.899129""","=""47.77941""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2H).4d""","=""1H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1043.9910""","=""7.3e+08""","=""1.2e-01""",D+,"=""35.071604""","=""46.94759""","=""3d3.(2G).4p""","=""1H*""","=""5""","=""3d3.(2G).4d""","=""1H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1045.5315""","=""2.3e+08""","=""3.0e-02""",D,"=""34.968218""","=""46.826703""","=""3d3.(2G).4p""","=""1G*""","=""4""","=""3d3.(4P).4d""","=""3D""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""1045.8234""","=""1.3e+08""","=""2.9e-02""",D,"=""35.879730""","=""47.734906""","=""3d3.(2D2).4p""","=""3D*""","=""2""","=""3d3.(2P).4d""","=""1F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1046.057""","=""9.e+07""","=""2.5e-02""",D,"=""35.565506""","=""47.418029""","=""3d3.(4P).4p""","=""3D*""","=""1""","=""3d3.(2G).4d""","=""3F""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""1046.138""","=""1.7e+08""","=""2.8e-02""",D,"=""35.566423""","=""47.418029""","=""3d3.(4P).4p""","=""3D*""","=""2""","=""3d3.(2G).4d""","=""3F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1046.188""","=""2.7e+08""","=""7.e-02""",D,"=""35.454700""","=""47.305749""","=""3d3.(2D2).4p""","=""1P*""","=""1""","=""3d3.(4P).4d""","=""3F""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""1046.317""","=""1.9e+08""","=""3.7e-02""",D,"=""38.581486""","=""50.43107""","=""3d3.(2F).4p""","=""1G*""","=""4""","=""3d3.(2F).4d""","=""3G""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1046.780""","=""2.3e+08""","=""5.e-02""",D,"=""36.00587""","=""47.85021""","=""3d3.(2P).4p""","=""3P*""","=""2""","=""3d3.(2P).4d""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1047.851""","=""3.2e+08""","=""7.e-02""",D,"=""35.899129""","=""47.73136""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2H).4d""","=""3I""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1048.306""","=""1.2e+08""","=""1.9e-02""",D,"=""35.478647""","=""47.305749""","=""3d3.(2D2).4p""","=""3F*""","=""2""","=""3d3.(4P).4d""","=""3F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1048.801""","=""4.6e+07""","=""9.e-03""",D,"=""32.869794""","=""44.69131""","=""3d3.(4F).4p""","=""3G*""","=""5""","=""3d3.(4F).4d""","=""5G""","=""6""",11,13,,"=""T9277""","=""L11803""",
"=""1049.2933""","=""5.e+07""","=""9.e-03""",D,"=""35.071604""","=""46.887575""","=""3d3.(2G).4p""","=""1H*""","=""5""","=""3d3.(2G).4d""","=""3I""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1049.6692""","=""2.1e+09""","=""3.4e-01""",C,"=""35.967670""","=""47.77941""","=""3d3.(2H).4p""","=""1H*""","=""5""","=""3d3.(2H).4d""","=""1H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1049.9453""","=""1.6e+08""","=""3.6e-02""",D,"=""35.566423""","=""47.375058""","=""3d3.(4P).4p""","=""3D*""","=""2""","=""3d3.(2G).4d""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1050.076""","=""1.8e+09""","=""3.6e-01""",C,"=""38.581486""","=""50.38865""","=""3d3.(2F).4p""","=""1G*""","=""4""","=""3d3.(2F).4d""","=""3H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1050.930""","=""4.e+07""","=""6.e-03""",E,"=""32.785656""","=""44.583230""","=""3d3.(4F).4p""","=""3G*""","=""4""","=""3d3.(4F).4d""","=""5G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1051.5786""","=""1.0e+08""","=""1.6e-02""",D,"=""35.944612""","=""47.734906""","=""3d3.(2D2).4p""","=""3D*""","=""3""","=""3d3.(2P).4d""","=""1F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1052.6739""","=""1.7e+08""","=""2.8e-02""",D,"=""35.597033""","=""47.375058""","=""3d3.(2P).4p""","=""3F*""","=""3""","=""3d3.(2G).4d""","=""3D""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1052.8801""","=""3.0e+08""","=""5.e-02""",D,"=""35.899129""","=""47.67485""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2G).4d""","=""1G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1053.596""","=""1.7e+09""","=""3.9e-01""",D+,"=""41.47385""","=""53.24157""","=""3d3.(2D1).4p""","=""3P*""","=""2""","=""3d3.(2D1).4d""","=""3D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1053.956""","=""3.4e+08""","=""6.e-02""",D,"=""35.967670""","=""47.73136""","=""3d3.(2H).4p""","=""1H*""","=""5""","=""3d3.(2H).4d""","=""3I""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1054.066""","=""7.e+07""","=""7.e-03""",E,"=""35.016019""","=""46.77849""","=""3d3.(4P).4p""","=""5S*""","=""2""","=""3d3.(4P).4d""","=""3D""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1056.984""","=""7.2e+08""","=""1.2e-01""",D+,"=""36.239008""","=""47.96900""","=""3d3.(2H).4p""","=""3G*""","=""5""","=""3d3.(2D2).4d""","=""3G""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1058.3641""","=""4.e+07""","=""6.e-03""",E,"=""35.660356""","=""47.375058""","=""3d3.(2D2).4p""","=""3F*""","=""4""","=""3d3.(2G).4d""","=""3D""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""1058.671""","=""1.1e+09""","=""2.7e-01""",D+,"=""36.664134""","=""48.37544""","=""3d3.(2D2).4p""","=""1D*""","=""2""","=""3d3.(2H).4d""","=""1F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1059.0443""","=""2.3e+08""","=""3.1e-02""",D,"=""35.967670""","=""47.67485""","=""3d3.(2H).4p""","=""1H*""","=""5""","=""3d3.(2G).4d""","=""1G""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""1059.0971""","=""1.6e+08""","=""3.3e-02""",D,"=""35.297100""","=""47.003694""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2G).4d""","=""3G""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1059.666""","=""1.4e-01""","=""""",D+,"=""3.31790""","=""15.01822""","=""3d4""","=""3F2""","=""2""","=""3d4""","=""1S1""","=""0""",5,1,E2,"=""T9277""","=""""",
"=""1061.3602""","=""6.4e+08""","=""1.1e-01""",D+,"=""36.256778""","=""47.938411""","=""3d3.(2H).4p""","=""3G*""","=""4""","=""3d3.(2D2).4d""","=""3G""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1061.512""","=""5.e+08""","=""9.e-02""",D,"=""36.267001""","=""47.94696""","=""3d3.(2H).4p""","=""3G*""","=""3""","=""3d3.(2D2).4d""","=""3G""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1062.233""","=""5.7e+08""","=""7.5e-02""",D+,"=""35.297100""","=""46.969132""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2G).4d""","=""3G""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""1062.972""","=""1.8e+07""","=""3.0e-03""",D+,"=""28.993549""","=""40.65747""","=""3d3.(2F).4s""","=""3F""","=""3""","=""3d3.(2D1).4p""","=""3D*""","=""3""",7,7,,"=""T6653c93""","=""L3625""",
"=""1062.986""","=""6.6e+08""","=""1.3e-01""",D+,"=""35.359778""","=""47.02355""","=""3d3.(2H).4p""","=""3H*""","=""6""","=""3d3.(2G).4d""","=""3I""","=""7""",13,15,,"=""T9277""","=""L11803""",
"=""1063.702""","=""2.8e+08""","=""7.e-02""",D,"=""35.879730""","=""47.53565""","=""3d3.(2D2).4p""","=""3D*""","=""2""","=""3d3.(4P).4d""","=""3F""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1064.139""","=""4.1e+08""","=""6.e-02""",D,"=""35.309521""","=""46.960652""","=""3d3.(2H).4p""","=""3H*""","=""5""","=""3d3.(2G).4d""","=""3G""","=""4""",11,9,,"=""T9277""","=""L11803""",
"=""1064.1975""","=""8.e+07""","=""1.6e-02""",D,"=""35.297100""","=""46.94759""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2G).4d""","=""1H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1064.2838""","=""1.8e+08""","=""5.e-02""",D,"=""33.927396""","=""45.576938""","=""3d3.(4P).4p""","=""5P*""","=""1""","=""3d3.(4F).4d""","=""5D""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""1064.7981""","=""2.6e+08""","=""3.7e-02""",D,"=""35.359778""","=""47.003694""","=""3d3.(2H).4p""","=""3H*""","=""6""","=""3d3.(2G).4d""","=""3G""","=""5""",13,11,,"=""T9277""","=""L11803""",
"=""1065.023""","=""4.8e+08""","=""1.0e-01""",D+,"=""35.309521""","=""46.95098""","=""3d3.(2H).4p""","=""3H*""","=""5""","=""3d3.(2G).4d""","=""3I""","=""6""",11,13,,"=""T9277""","=""L11803""",
"=""1065.3333""","=""3.6e+07""","=""6.e-03""",D,"=""35.309521""","=""46.94759""","=""3d3.(2H).4p""","=""3H*""","=""5""","=""3d3.(2G).4d""","=""1H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1065.7665""","=""3.5e+08""","=""8.e-02""",D,"=""33.988522""","=""45.621858""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4F).4d""","=""5D""","=""3""",5,7,,"=""T9277""","=""L11803""",
"=""1066.3630""","=""2.3e+08""","=""3.8e-02""",D,"=""36.108077""","=""47.734906""","=""3d3.(2D2).4p""","=""1F*""","=""3""","=""3d3.(2P).4d""","=""1F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1067.092""","=""3.9e+08""","=""7.e-02""",D,"=""33.927396""","=""45.546277""","=""3d3.(4P).4p""","=""5P*""","=""1""","=""3d3.(4F).4d""","=""5D""","=""1""",3,3,,"=""T9277""","=""L11803""",
"=""1068.529""","=""5.e+08""","=""3.0e-02""",D,"=""33.927396""","=""45.53066""","=""3d3.(4P).4p""","=""5P*""","=""1""","=""3d3.(4F).4d""","=""5D""","=""0""",3,1,,"=""T9277""","=""L11803""",
"=""1068.777""","=""4.1e+08""","=""1.2e-01""",D,"=""36.531193""","=""48.13176""","=""3d3.(4P).4p""","=""3S*""","=""1""","=""3d3.(2P).4d""","=""3P""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""1069.475""","=""5.4e+08""","=""1.2e-01""",D+,"=""34.086951""","=""45.679945""","=""3d3.(4P).4p""","=""5P*""","=""3""","=""3d3.(4F).4d""","=""5D""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1069.708""","=""3.5e+08""","=""7.e-02""",D,"=""35.297100""","=""46.887575""","=""3d3.(2H).4p""","=""3H*""","=""4""","=""3d3.(2G).4d""","=""3I""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1069.8977""","=""3.0e+08""","=""5.e-02""",D,"=""33.988522""","=""45.576938""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4F).4d""","=""5D""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1069.954""","=""1.7e+08""","=""2.4e-02""",D,"=""35.359778""","=""46.94759""","=""3d3.(2H).4p""","=""3H*""","=""6""","=""3d3.(2G).4d""","=""1H""","=""5""",13,11,,"=""T9277""","=""L11803""",
"=""1071.8998""","=""8.0e+08""","=""1.8e-01""",D+,"=""36.108077""","=""47.67485""","=""3d3.(2D2).4p""","=""1F*""","=""3""","=""3d3.(2G).4d""","=""1G""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1072.7360""","=""1.3e+08""","=""1.3e-02""",D,"=""33.988522""","=""45.546277""","=""3d3.(4P).4p""","=""5P*""","=""2""","=""3d3.(4F).4d""","=""5D""","=""1""",5,3,,"=""T9277""","=""L11803""",
"=""1073.626""","=""2.1e+08""","=""3.6e-02""",D,"=""37.517907""","=""49.06608""","=""3d3.(2F).4p""","=""3F*""","=""4""","=""3d3.(2H).4d""","=""3F""","=""4""",9,9,,"=""T9277""","=""L11803""",
"=""1073.774""","=""8.e+06""","=""1.8e-03""",E,"=""32.719270""","=""44.26586""","=""3d3.(4F).4p""","=""3G*""","=""3""","=""3d3.(4F).4d""","=""5H""","=""4""",7,9,,"=""T9277""","=""L11803""",
"=""1074.3490""","=""1.2e+08""","=""2.1e-02""",D,"=""36.239008""","=""47.77941""","=""3d3.(2H).4p""","=""3G*""","=""5""","=""3d3.(2H).4d""","=""1H""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1075.2538""","=""3.7e+08""","=""5.4e-02""",D+,"=""36.248718""","=""47.77941""","=""3d3.(2H).4p""","=""1I*""","=""6""","=""3d3.(2H).4d""","=""1H""","=""5""",13,11,,"=""T9277""","=""L11803""",
"=""1075.593""","=""3.4e+08""","=""6.e-02""",D,"=""37.489944""","=""49.01700""","=""3d3.(2F).4p""","=""3F*""","=""3""","=""3d3.(2H).4d""","=""3F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1076.487""","=""1.1e+07""","=""2.3e-03""",E,"=""32.785656""","=""44.30314""","=""3d3.(4F).4p""","=""3G*""","=""4""","=""3d3.(4F).4d""","=""5H""","=""5""",9,11,,"=""T9277""","=""L11803""",
"=""1076.692""","=""3.3e+08""","=""1.0e-01""",D,"=""35.790455""","=""47.305749""","=""3d3.(2D2).4p""","=""3D*""","=""1""","=""3d3.(4P).4d""","=""3F""","=""2""",3,5,,"=""T9277""","=""L11803""",
"=""1076.974""","=""2.5e+07""","=""4.4e-03""",D,"=""36.248718""","=""47.76099""","=""3d3.(2H).4p""","=""1I*""","=""6""","=""3d3.(2H).4d""","=""3I""","=""6""",13,13,,"=""T9277""","=""L11803""",
"=""1077.834""","=""7.e+06""","=""1.5e-03""",E,"=""32.869794""","=""44.37288""","=""3d3.(4F).4p""","=""3G*""","=""5""","=""3d3.(4F).4d""","=""5H""","=""6""",11,13,,"=""T9277""","=""L11803""",
"=""1078.083""","=""3.8e+08""","=""7.e-02""",D,"=""37.479490""","=""48.97992""","=""3d3.(2F).4p""","=""3F*""","=""2""","=""3d3.(2H).4d""","=""3F""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1078.841""","=""3.e+07""","=""5.e-03""",E,"=""36.239008""","=""47.73136""","=""3d3.(2H).4p""","=""3G*""","=""5""","=""3d3.(2H).4d""","=""3I""","=""5""",11,11,,"=""T9277""","=""L11803""",
"=""1079.795""","=""2.8e+08""","=""5.e-02""",D,"=""35.879730""","=""47.36193""","=""3d3.(2D2).4p""","=""3D*""","=""2""","=""3d3.(2G).4d""","=""3D""","=""2""",5,5,,"=""T9277""","=""L11803""",
"=""1080.3848""","=""1.6e+07""","=""2.2e-03""",E,"=""35.899129""","=""47.375058""","=""3d3.(2H).4p""","=""1G*""","=""4""","=""3d3.(2G).4d""","=""3D""","=""3""",9,7,,"=""T9277""","=""L11803""",
"=""1081.1408""","=""1.3e+08""","=""2.3e-02""",D,"=""36.267001""","=""47.734906""","=""3d3.(2H).4p""","=""3G*""","=""3""","=""3d3.(2P).4d""","=""1F""","=""3""",7,7,,"=""T9277""","=""L11803""",
"=""1081.5923""","=""9.e+07""","=""2.7e-02""",D,"=""34.113821""","=""45.576938""","=""3d3.(4P).4p""","=""5D*""","=""1""","=""3d3.(4F).4d""","=""5D""","=""2""",3,5,,"=""T9277""","=""L11803""",
